BURNUP,TF,TM,BOR,GROUP,ABSORPTION,CAPTURE,FISSION,NU-FISSION,TRANSPORT,OUT-SCATTER,DIFF(1/3TR),assembly
0.1,1019.3,557,1000,2,0.0830581,0.0370116,0.0460465,0.112258,0.914816,0.00165877,0.364372,1
0.5,1019.3,557,1000,1,0.00921287,0.00692717,0.00228569,0.0058689,0.237858,0.0177148,1.4014,1
0.5,1019.3,557,1000,2,0.0843602,0.0380641,0.0462962,0.113364,0.916205,0.00168174,0.363819,1
1,1019.3,557,1000,1,0.00923713,0.0069656,0.00227154,0.00584273,0.237815,0.0176998,1.40165,1
1,1019.3,557,1000,2,0.0856077,0.0389227,0.046685,0.114931,0.918009,0.00170337,0.363105,1
2,1019.3,557,1000,1,0.0093124,0.00707102,0.00224137,0.00578427,0.237747,0.0176505,1.40205,1
2,1019.3,557,1000,2,0.0876339,0.0403543,0.0472796,0.117486,0.921193,0.00173783,0.36185,1
3,1019.3,557,1000,1,0.00941035,0.00719937,0.00221098,0.0057239,0.2377,0.0175897,1.40233,1
3,1019.3,557,1000,2,0.0893381,0.0416394,0.0476987,0.119488,0.923932,0.0017662,0.360777,1
4,1019.3,557,1000,1,0.00951633,0.00733585,0.00218048,0.00566219,0.237664,0.0175258,1.40254,1
4,1019.3,557,1000,2,0.0907621,0.0427865,0.0479756,0.12104,0.926309,0.00178938,0.359851,1
5,1019.3,557,1000,1,0.00962511,0.00747368,0.00215143,0.00560319,0.237633,0.0174615,1.40273,1
5,1019.3,557,1000,2,0.091964,0.0438219,0.0481421,0.122238,0.928393,0.00180849,0.359043,1
6,1019.3,557,1000,1,0.00973235,0.00760883,0.00212352,0.00554627,0.237603,0.0173994,1.4029,1
6,1019.3,557,1000,2,0.0929856,0.0447653,0.0482203,0.123151,0.930236,0.00182434,0.358332,1
7,1019.3,557,1000,1,0.00983577,0.00773926,0.00209651,0.0054909,0.237574,0.017341,1.40307,1
7,1019.3,557,1000,2,0.0938575,0.0456307,0.0482267,0.123829,0.931877,0.00183749,0.357701,1
8,1019.3,557,1000,1,0.00993445,0.00786403,0.00207043,0.00543724,0.237546,0.0172866,1.40324,1
8,1019.3,557,1000,2,0.0946028,0.0464291,0.0481738,0.12431,0.933347,0.0018484,0.357138,1
9,1019.3,557,1000,1,0.010028,0.00798295,0.00204506,0.00538474,0.237517,0.0172363,1.40341,1
9,1019.3,557,1000,2,0.0952399,0.0471689,0.048071,0.124623,0.93467,0.00185738,0.356632,1
10,1019.3,557,1000,1,0.0101168,0.00809626,0.00202055,0.00533383,0.237488,0.0171899,1.40358,1
10,1019.3,557,1000,2,0.0957836,0.0478573,0.0479263,0.124793,0.935867,0.00186472,0.356176,1
11,1019.3,557,1000,1,0.0102012,0.00820432,0.00199687,0.00528453,0.237459,0.017147,1.40375,1
11,1019.3,557,1000,2,0.0962455,0.0484998,0.0477457,0.124839,0.936953,0.00187061,0.355763,1
12.5,1019.3,557,1000,1,0.0103194,0.00835655,0.00196287,0.00521352,0.237415,0.0170889,1.40401,1
12.5,1019.3,557,1000,2,0.0967984,0.0493827,0.0474158,0.124699,0.938394,0.00187702,0.355217,1
15,1019.3,557,1000,1,0.0104984,0.00858852,0.0019099,0.00510242,0.237339,0.0170058,1.40446,1
15,1019.3,557,1000,2,0.0974351,0.0506822,0.046753,0.124047,0.940396,0.00188278,0.354461,1
17.5,1019.3,557,1000,1,0.0106623,0.00880263,0.00185965,0.00499577,0.237264,0.0169348,1.40491,1
17.5,1019.3,557,1000,2,0.0978189,0.0518222,0.0459967,0.123017,0.942052,0.001884,0.353837,1
20,1019.3,557,1000,1,0.0108116,0.00899948,0.00181207,0.00489363,0.237189,0.0168749,1.40535,1
20,1019.3,557,1000,2,0.0979955,0.0528207,0.0451748,0.121698,0.943416,0.00188162,0.353326,1
22.5,1019.3,557,1000,1,0.0109502,0.0091824,0.00176781,0.00479786,0.237112,0.0168225,1.40581,1
22.5,1019.3,557,1000,2,0.0980191,0.0537021,0.044317,0.120183,0.944548,0.00187663,0.352902,1
25,1019.3,557,1000,1,0.0110801,0.00935352,0.00172662,0.00470803,0.237033,0.0167759,1.40627,1
25,1019.3,557,1000,2,0.0979322,0.0544864,0.0434458,0.118543,0.945493,0.00186979,0.35255,1
27.5,1019.3,557,1000,1,0.0112031,0.00951433,0.00168876,0.00462492,0.236951,0.0167334,1.40676,1
27.5,1019.3,557,1000,2,0.0977693,0.0551891,0.0425802,0.116839,0.946286,0.00186175,0.352254,1
30,1019.3,557,1000,1,0.0113195,0.00966573,0.0016538,0.00454768,0.236865,0.0166943,1.40727,1
30,1019.3,557,1000,2,0.0975582,0.0558231,0.0417351,0.11512,0.946952,0.001853,0.352006,1
32.5,1019.3,557,1000,1,0.0114293,0.00980795,0.00162137,0.00447561,0.236775,0.0166583,1.4078,1
32.5,1019.3,557,1000,2,0.0973215,0.0563989,0.0409226,0.113425,0.947513,0.00184397,0.351798,1
35,1019.3,557,1000,1,0.0115318,0.00994025,0.00159159,0.0044091,0.236681,0.0166256,1.40837,1
35,1019.3,557,1000,2,0.0970773,0.0569251,0.0401523,0.111787,0.947982,0.00183502,0.351624,1
0,1019.3,557,1200,1,0.00923396,0.00693405,0.00229991,0.00589637,0.237803,0.0176411,1.40172,1
0,1019.3,557,1200,2,0.082675,0.0363358,0.0463393,0.112915,0.914908,0.00164943,0.364335,1
0.1,1019.3,557,1200,1,0.00926627,0.0069671,0.00229917,0.00589483,0.238078,0.0177514,1.4001,1
0.1,1019.3,557,1200,2,0.0849163,0.0390068,0.0459095,0.111925,0.914142,0.00169023,0.364641,1
0.5,1019.3,557,1200,1,0.00928039,0.0069923,0.00228809,0.00587451,0.238075,0.0177601,1.40012,1
0.5,1019.3,557,1200,2,0.0862479,0.0400703,0.0461775,0.113083,0.915557,0.00171372,0.364077,1
1,1019.3,557,1200,1,0.00930491,0.00703083,0.00227409,0.00584886,0.238028,0.0177431,1.40039,1
1,1019.3,557,1200,2,0.0875328,0.040944,0.0465888,0.114714,0.91739,0.001736,0.36335,1
2,1019.3,557,1200,1,0.00938103,0.0071368,0.00224423,0.00579137,0.237953,0.0176901,1.40084,1
2,1019.3,557,1200,2,0.0896243,0.0424011,0.0472232,0.117382,0.920622,0.00177158,0.362074,1
3,1019.3,557,1200,1,0.00947993,0.00726577,0.00221417,0.00573203,0.237899,0.0176259,1.40115,1
3,1019.3,557,1200,2,0.091388,0.0437093,0.0476788,0.119486,0.923398,0.00180097,0.360985,1
4,1019.3,557,1200,1,0.00958674,0.00740272,0.00218402,0.0056714,0.237858,0.0175591,1.4014,1
4,1019.3,557,1200,2,0.0928664,0.0448771,0.0479893,0.121131,0.925805,0.00182508,0.360047,1
5,1019.3,557,1200,1,0.00969619,0.00754085,0.00215535,0.0056135,0.237821,0.0174921,1.40161,1
5,1019.3,557,1200,2,0.0941188,0.0459314,0.0481874,0.122417,0.927914,0.00184506,0.359229,1
6,1019.3,557,1200,1,0.00980396,0.00767613,0.00212783,0.00555772,0.237787,0.0174277,1.40182,1
6,1019.3,557,1200,2,0.0951879,0.046892,0.0482959,0.123413,0.929778,0.00186171,0.358509,1
7,1019.3,557,1200,1,0.00990779,0.00780657,0.00210122,0.00550352,0.237753,0.0173672,1.40201,1
7,1019.3,557,1200,2,0.0961049,0.0477735,0.0483313,0.124171,0.931436,0.00187564,0.35787,1
8,1019.3,557,1200,1,0.0100067,0.00793122,0.00207552,0.00545096,0.23772,0.0173109,1.40221,1
8,1019.3,557,1200,2,0.0968934,0.048587,0.0483064,0.124729,0.932921,0.00188728,0.357301,1
9,1019.3,557,1200,1,0.0101005,0.00804997,0.00205056,0.00539959,0.237688,0.0172589,1.4024,1
9,1019.3,557,1200,2,0.097572,0.0493411,0.0482309,0.125117,0.934258,0.00189698,0.356789,1
10,1019.3,557,1200,1,0.0101895,0.00816307,0.00202647,0.00534986,0.237655,0.0172109,1.40259,1
10,1019.3,557,1200,2,0.0981557,0.050043,0.0481127,0.125359,0.935467,0.001905,0.356328,1
11,1019.3,557,1200,1,0.0102741,0.00827088,0.00200321,0.00530174,0.237622,0.0171664,1.40279,1
11,1019.3,557,1200,2,0.0986566,0.0506986,0.047958,0.125475,0.936564,0.00191156,0.355911,1
12.5,1019.3,557,1200,1,0.0103925,0.00842271,0.00196983,0.00523247,0.237573,0.0171062,1.40308,1
12.5,1019.3,557,1200,2,0.0992644,0.0515991,0.0476653,0.125436,0.938018,0.00191891,0.355359,1
15,1019.3,557,1200,1,0.0105719,0.00865397,0.00191788,0.00512422,0.237489,0.0170197,1.40358,1
15,1019.3,557,1200,2,0.0999862,0.0529253,0.047061,0.124942,0.940039,0.00192613,0.354595,1
17.5,1019.3,557,1200,1,0.010736,0.00886735,0.00186867,0.00502041,0.237406,0.0169456,1.40407,1
17.5,1019.3,557,1200,2,0.100454,0.0540924,0.046362,0.124068,0.94171,0.00192882,0.353966,1
20,1019.3,557,1200,1,0.0108855,0.00906343,0.00182206,0.00492096,0.237323,0.0168827,1.40455,1
20,1019.3,557,1200,2,0.100711,0.0551166,0.0455948,0.122896,0.943087,0.00192783,0.353449,1
22.5,1019.3,557,1200,1,0.0110244,0.00924565,0.00177875,0.00482779,0.23724,0.0168274,1.40505,1
22.5,1019.3,557,1200,2,0.100811,0.0560226,0.0447885,0.121521,0.944232,0.00192414,0.353021,1
25,1019.3,557,1200,1,0.0111544,0.00941602,0.00173837,0.00474023,0.237155,0.0167783,1.40555,1
25,1019.3,557,1200,2,0.100797,0.0568305,0.0439661,0.120014,0.945188,0.00191855,0.352664,1
27.5,1019.3,557,1200,1,0.0112774,0.0095761,0.00170127,0.00465925,0.237067,0.0167332,1.40607,1
27.5,1019.3,557,1200,2,0.100702,0.057556,0.0431463,0.118435,0.945991,0.00191169,0.352364,1
30,1019.3,557,1200,1,0.0113938,0.00972681,0.00166703,0.00458405,0.236975,0.0166917,1.40662,1
30,1019.3,557,1200,2,0.100556,0.0582121,0.0423438,0.116832,0.946667,0.00190405,0.352113,1
32.5,1019.3,557,1200,1,0.0115037,0.00986841,0.00163527,0.00451387,0.23688,0.0166534,1.40718,1
32.5,1019.3,557,1200,2,0.10038,0.0588091,0.0415704,0.115245,0.947237,0.00189605,0.351901,1
35,1019.3,557,1200,1,0.0116062,0.0100001,0.00160607,0.004449,0.23678,0.0166185,1.40778,1
35,1019.3,557,1200,2,0.100191,0.0593556,0.0408356,0.113706,0.947716,0.00188804,0.351723,1
0,1019.3,557,1400,1,0.00930145,0.00699926,0.00230219,0.00590157,0.238026,0.0176886,1.40041,1
0,1019.3,557,1400,2,0.0845237,0.0383236,0.0462001,0.112576,0.914245,0.00168067,0.364599,1
0.1,1019.3,557,1400,1,0.00933334,0.00703197,0.00230136,0.00589986,0.238293,0.017796,1.39884,1
0.1,1019.3,557,1400,2,0.0867642,0.0409902,0.0457741,0.111596,0.913494,0.00172147,0.364899,1
0.5,1019.3,557,1400,1,0.00934745,0.00705706,0.00229039,0.00587993,0.238285,0.0178027,1.39888,1
0.5,1019.3,557,1400,2,0.0881252,0.0420648,0.0460605,0.112806,0.914935,0.00174547,0.364325,1
1,1019.3,557,1400,1,0.00937223,0.00709567,0.00227655,0.00585481,0.238234,0.0177837,1.39918,1
1,1019.3,557,1400,2,0.0894476,0.0429535,0.0464941,0.114501,0.916798,0.0017684,0.363584,1
2,1019.3,557,1400,1,0.00944916,0.00720216,0.002247,0.0057983,0.238151,0.017727,1.39967,1
2,1019.3,557,1400,2,0.0916041,0.0444358,0.0471683,0.11728,0.920078,0.00180508,0.362288,1
3,1019.3,557,1400,1,0.00954897,0.00733169,0.00221727,0.00573999,0.238092,0.0176594,1.40002,1
3,1019.3,557,1400,2,0.0934269,0.045767,0.0476599,0.119486,0.922892,0.00183548,0.361183,1
4,1019.3,557,1400,1,0.00965656,0.00746908,0.00218748,0.00568041,0.238045,0.0175897,1.4003,1
4,1019.3,557,1400,2,0.0949592,0.0469554,0.0480038,0.121224,0.925329,0.00186051,0.360232,1
5,1019.3,557,1400,1,0.00976664,0.00760746,0.00215918,0.00562362,0.238003,0.0175202,1.40054,1
5,1019.3,557,1400,2,0.0962617,0.0480283,0.0482334,0.122597,0.927463,0.00188133,0.359403,1
6,1019.3,557,1400,1,0.00987488,0.00774283,0.00213205,0.00556898,0.237963,0.0174535,1.40078,1
6,1019.3,557,1400,2,0.0973777,0.049006,0.0483717,0.123676,0.929348,0.00189879,0.358674,1
7,1019.3,557,1400,1,0.00997909,0.00787324,0.00210585,0.00551594,0.237925,0.0173909,1.401,1
7,1019.3,557,1400,2,0.0983393,0.0499035,0.0484358,0.124512,0.931025,0.00191347,0.358028,1
8,1019.3,557,1400,1,0.0100783,0.00799775,0.00208053,0.00546446,0.237888,0.0173327,1.40122,1
8,1019.3,557,1400,2,0.0991703,0.0507318,0.0484385,0.125146,0.932526,0.00192583,0.357452,1
9,1019.3,557,1400,1,0.0101723,0.0081163,0.00205597,0.00541423,0.237852,0.0172791,1.40143,1
9,1019.3,557,1400,2,0.0998898,0.0514999,0.0483899,0.125608,0.933876,0.00193623,0.356935,1
10,1019.3,557,1400,1,0.0102614,0.00822916,0.00203229,0.00536567,0.237815,0.0172294,1.40165,1
10,1019.3,557,1400,2,0.100513,0.0522152,0.0482978,0.125921,0.935098,0.00194492,0.356469,1
11,1019.3,557,1400,1,0.0103462,0.00833671,0.00200944,0.0053187,0.237779,0.0171834,1.40186,1
11,1019.3,557,1400,2,0.101052,0.0528835,0.0481686,0.126106,0.936206,0.00195213,0.356047,1
12.5,1019.3,557,1400,1,0.0104648,0.00848809,0.00197668,0.00525115,0.237724,0.017121,1.40219,1
12.5,1019.3,557,1400,2,0.101714,0.0538014,0.0479125,0.126167,0.937674,0.0019604,0.355489,1
15,1019.3,557,1400,1,0.0106443,0.0087186,0.00192574,0.0051457,0.237632,0.0170312,1.40273,1
15,1019.3,557,1400,2,0.102519,0.0551538,0.0473656,0.125828,0.939714,0.00196905,0.354718,1
17.5,1019.3,557,1400,1,0.0108088,0.00893125,0.00187756,0.00504471,0.237541,0.0169539,1.40326,1
17.5,1019.3,557,1400,2,0.10307,0.0563473,0.0467223,0.125104,0.941403,0.00197314,0.354081,1
20,1019.3,557,1400,1,0.0109585,0.00912656,0.00183192,0.00494795,0.237452,0.0168882,1.40379,1
20,1019.3,557,1400,2,0.103405,0.0573967,0.0460085,0.124078,0.942795,0.0019735,0.353559,1
22.5,1019.3,557,1400,1,0.0110975,0.00930799,0.00178947,0.00485718,0.237362,0.0168303,1.40433,1
22.5,1019.3,557,1400,2,0.103579,0.0583267,0.0452526,0.122839,0.943953,0.00197109,0.353125,1
25,1019.3,557,1400,1,0.0112275,0.00947763,0.00174991,0.00477188,0.23727,0.0167784,1.40487,1
25,1019.3,557,1400,2,0.103635,0.0591575,0.0444776,0.12146,0.944922,0.0019667,0.352763,1
27.5,1019.3,557,1400,1,0.0113505,0.00963698,0.00171356,0.004693,0.237176,0.016731,1.40543,1
27.5,1019.3,557,1400,2,0.103608,0.0599053,0.0437024,0.120003,0.945736,0.00196097,0.352459,1
30,1019.3,557,1400,1,0.011467,0.00978698,0.00168003,0.00461979,0.237079,0.0166871,1.406,1
30,1019.3,557,1400,2,0.103524,0.0605827,0.0429413,0.118514,0.946424,0.00195439,0.352203,1
32.5,1019.3,557,1400,1,0.0115769,0.00992795,0.00164893,0.00455147,0.236978,0.0166465,1.4066,1
32.5,1019.3,557,1400,2,0.103406,0.0612004,0.0422059,0.117031,0.947004,0.00194739,0.351987,1
35,1019.3,557,1400,1,0.0116793,0.0100591,0.00162028,0.00448821,0.236874,0.0166095,1.40722,1
35,1019.3,557,1400,2,0.103272,0.0617666,0.0415058,0.115588,0.947494,0.00194029,0.351805,1
0,1019.3,557,1600,1,0.00936849,0.00706411,0.00230438,0.00590657,0.238241,0.0177334,1.39914,1
0,1019.3,557,1600,2,0.0863622,0.0402996,0.0460626,0.112241,0.913608,0.00171168,0.364854,1
0.1,1019.3,557,1600,1,0.00939996,0.00709649,0.00230347,0.00590471,0.238501,0.0178379,1.39762,1
0.1,1019.3,557,1600,2,0.0886022,0.0429618,0.0456403,0.111271,0.912871,0.00175248,0.365148,1
0.5,1019.3,557,1600,1,0.00941408,0.00712146,0.00229261,0.00588516,0.238489,0.0178427,1.39769,1
0.5,1019.3,557,1600,2,0.0899925,0.0440475,0.045945,0.112533,0.914339,0.00177699,0.364562,1
1,1019.3,557,1600,1,0.00943908,0.00716015,0.00227893,0.00586057,0.238434,0.0178217,1.39801,1
1,1019.3,557,1600,2,0.0913521,0.0449513,0.0464009,0.114291,0.916232,0.00180055,0.363809,1
2,1019.3,557,1600,1,0.0095168,0.00726711,0.00224968,0.00580504,0.238344,0.0177613,1.39854,1
2,1019.3,557,1600,2,0.0935733,0.0464587,0.0471146,0.117182,0.91956,0.00183834,0.362492,1
3,1019.3,557,1600,1,0.00961747,0.00739717,0.0022203,0.00574776,0.238278,0.0176904,1.39893,1
3,1019.3,557,1600,2,0.095455,0.0478128,0.0476422,0.119488,0.922413,0.00186973,0.361371,1
4,1019.3,557,1600,1,0.0097258,0.00753494,0.00219086,0.00568925,0.238225,0.0176178,1.39924,1
4,1019.3,557,1600,2,0.0970407,0.0490216,0.0480192,0.121318,0.924881,0.00189566,0.360407,1
5,1019.3,557,1600,1,0.00983647,0.00767353,0.00216293,0.00563357,0.238178,0.0175457,1.39952,1
5,1019.3,557,1600,2,0.0983927,0.0501129,0.0482798,0.122778,0.92704,0.00191732,0.359567,1
6,1019.3,557,1600,1,0.00994515,0.00780896,0.00213619,0.00558005,0.238134,0.0174768,1.39977,1
6,1019.3,557,1600,2,0.0995553,0.0511076,0.0484477,0.123938,0.928947,0.00193556,0.358829,1
7,1019.3,557,1600,1,0.0100497,0.00793929,0.00211039,0.00552817,0.238091,0.0174121,1.40002,1
7,1019.3,557,1600,2,0.100561,0.0520207,0.0485401,0.124853,0.930643,0.00195098,0.358175,1
8,1019.3,557,1600,1,0.0101491,0.00806364,0.00208545,0.00547775,0.23805,0.0173522,1.40027,1
8,1019.3,557,1600,2,0.101434,0.0528637,0.0485702,0.125562,0.93216,0.00196406,0.357593,1
9,1019.3,557,1600,1,0.0102433,0.00818197,0.00206129,0.00542864,0.238009,0.0172968,1.40051,1
9,1019.3,557,1600,2,0.102194,0.0536457,0.048548,0.126095,0.933525,0.00197513,0.35707,1
10,1019.3,557,1600,1,0.0103326,0.00829456,0.00203802,0.00538124,0.237969,0.0172455,1.40074,1
10,1019.3,557,1600,2,0.102856,0.0543741,0.0484816,0.126479,0.934759,0.00198448,0.356598,1
11,1019.3,557,1600,1,0.0104174,0.00840182,0.00201558,0.00533543,0.237929,0.017198,1.40098,1
11,1019.3,557,1600,2,0.103432,0.055055,0.0483774,0.126733,0.935879,0.00199233,0.356172,1
12.5,1019.3,557,1600,1,0.0105362,0.00855274,0.00198342,0.00526957,0.237868,0.0171335,1.40133,1
12.5,1019.3,557,1600,2,0.104147,0.0559899,0.0481572,0.12689,0.937362,0.0020015,0.355608,1
15,1019.3,557,1600,1,0.0107159,0.00878246,0.00193348,0.00516687,0.237768,0.0170405,1.40192,1
15,1019.3,557,1600,2,0.105035,0.0573681,0.0476667,0.126705,0.939423,0.00201154,0.354828,1
17.5,1019.3,557,1600,1,0.0108806,0.00899434,0.00188631,0.00506865,0.237671,0.0169601,1.4025,1
17.5,1019.3,557,1600,2,0.105665,0.0585873,0.0470781,0.126128,0.941131,0.00201699,0.354184,1
20,1019.3,557,1600,1,0.0110305,0.00918888,0.00184162,0.00497451,0.237574,0.0168916,1.40307,1
20,1019.3,557,1600,2,0.106077,0.0596613,0.0464162,0.125242,0.942539,0.00201864,0.353655,1
22.5,1019.3,557,1600,1,0.0111696,0.00936953,0.00180002,0.00488611,0.237477,0.016831,1.40364,1
22.5,1019.3,557,1600,2,0.106324,0.0606147,0.0457094,0.124136,0.943711,0.00201746,0.353215,1
25,1019.3,557,1600,1,0.0112996,0.00953838,0.00176125,0.00480299,0.23738,0.0167767,1.40422,1
25,1019.3,557,1600,2,0.106449,0.061468,0.0449809,0.122884,0.944694,0.00201424,0.352848,1
27.5,1019.3,557,1600,1,0.0114226,0.00969701,0.00172564,0.00472619,0.23728,0.0167268,1.40481,1
27.5,1019.3,557,1600,2,0.106486,0.0622373,0.0442488,0.121545,0.945522,0.0020096,0.352539,1
30,1019.3,557,1600,1,0.0115391,0.0098463,0.0016928,0.00465492,0.237177,0.0166806,1.40542,1
30,1019.3,557,1600,2,0.106464,0.0629355,0.043528,0.120166,0.946221,0.00200406,0.352278,1
32.5,1019.3,557,1600,1,0.011649,0.00998664,0.00166235,0.00458844,0.237072,0.0166378,1.40604,1
32.5,1019.3,557,1600,2,0.106403,0.0635732,0.0428298,0.118786,0.946814,0.00199801,0.352058,1
35,1019.3,557,1600,1,0.0117514,0.0101171,0.00163426,0.00452677,0.236962,0.0165987,1.40669,1
35,1019.3,557,1600,2,0.106322,0.0641586,0.0421633,0.117436,0.947315,0.00199179,0.351872,1
0,1019.3,557,1800,1,0.00943508,0.0071286,0.00230648,0.00591138,0.238451,0.0177757,1.39791,1
0,1019.3,557,1800,2,0.0881908,0.0422641,0.0459267,0.11191,0.912996,0.00174247,0.365098,1
0.1,1019.3,557,1800,1,0.00946616,0.00716065,0.0023055,0.00590938,0.238703,0.0178774,1.39644,1
0.1,1019.3,557,1800,2,0.0904303,0.0449221,0.0455082,0.11095,0.912274,0.00178327,0.365387,1
0.5,1019.3,557,1800,1,0.00948026,0.0071855,0.00229476,0.00589022,0.238686,0.0178803,1.39653,1
0.5,1019.3,557,1800,2,0.09185,0.0460189,0.0458311,0.112264,0.913769,0.00180828,0.36479,1
1,1019.3,557,1800,1,0.00950548,0.00722424,0.00228124,0.00586615,0.238627,0.0178572,1.39688,1
1,1019.3,557,1800,2,0.0932467,0.0469376,0.0463091,0.114084,0.915692,0.00183248,0.364023,1
2,1019.3,557,1800,1,0.00958395,0.00733165,0.0022523,0.0058116,0.23853,0.0177932,1.39745,1
2,1019.3,557,1800,2,0.0955324,0.0484701,0.0470622,0.117087,0.919068,0.00187136,0.362686,1
3,1019.3,557,1800,1,0.00968544,0.0074622,0.00222324,0.00575536,0.238458,0.017719,1.39787,1
3,1019.3,557,1800,2,0.0974724,0.0498469,0.0476255,0.119493,0.92196,0.00190373,0.361549,1
4,1019.3,557,1800,1,0.00979447,0.00760031,0.00219416,0.00569791,0.238399,0.0176435,1.39822,1
4,1019.3,557,1800,2,0.0991112,0.0510759,0.0480353,0.121415,0.924459,0.00193055,0.360571,1
5,1019.3,557,1800,1,0.00990569,0.00773907,0.00216662,0.00564334,0.238347,0.017569,1.39852,1
5,1019.3,557,1800,2,0.100512,0.0521855,0.0483268,0.122959,0.926645,0.00195303,0.359721,1
6,1019.3,557,1800,1,0.0100148,0.00787451,0.00214026,0.00559093,0.238298,0.0174978,1.39881,1
6,1019.3,557,1800,2,0.101721,0.0531969,0.0485239,0.124201,0.928573,0.00197204,0.358974,1
7,1019.3,557,1800,1,0.0101196,0.00800475,0.00211486,0.0055402,0.238251,0.0174311,1.39909,1
7,1019.3,557,1800,2,0.10277,0.0541255,0.0486443,0.125192,0.930288,0.00198819,0.358312,1
8,1019.3,557,1800,1,0.0102192,0.0081289,0.00209029,0.00549083,0.238205,0.0173694,1.39935,1
8,1019.3,557,1800,2,0.103684,0.054983,0.0487013,0.125975,0.931822,0.00200196,0.357722,1
9,1019.3,557,1800,1,0.0103135,0.00824698,0.00206652,0.00544285,0.23816,0.0173123,1.39962,1
9,1019.3,557,1800,2,0.104484,0.0557786,0.0487052,0.12658,0.933202,0.0020137,0.357193,1
10,1019.3,557,1800,1,0.0104029,0.00835929,0.00204366,0.00539659,0.238116,0.0172595,1.39988,1
10,1019.3,557,1800,2,0.105184,0.05652,0.0486641,0.127033,0.934449,0.00202369,0.356716,1
11,1019.3,557,1800,1,0.0104879,0.00846625,0.00202163,0.00535191,0.238073,0.0172105,1.40013,1
11,1019.3,557,1800,2,0.105798,0.0572132,0.0485846,0.127353,0.935581,0.00203216,0.356285,1
12.5,1019.3,557,1800,1,0.0106067,0.00861668,0.00199007,0.00528772,0.238007,0.0171439,1.40052,1
12.5,1019.3,557,1800,2,0.106564,0.0581648,0.0483996,0.127607,0.937081,0.0020422,0.355715,1
15,1019.3,557,1800,1,0.0107867,0.00884558,0.00194109,0.00518772,0.237899,0.0170477,1.40115,1
15,1019.3,557,1800,2,0.107533,0.0595683,0.0479644,0.127571,0.939163,0.0020536,0.354926,1
17.5,1019.3,557,1800,1,0.0109516,0.00905667,0.00189493,0.00509227,0.237794,0.0169643,1.40177,1
17.5,1019.3,557,1800,2,0.108242,0.0608129,0.0474292,0.127139,0.940891,0.00206037,0.354274,1
20,1019.3,557,1800,1,0.0111016,0.00925043,0.00185116,0.00500066,0.237691,0.0168929,1.40238,1
20,1019.3,557,1800,2,0.108729,0.0619107,0.0468178,0.12639,0.942318,0.00206327,0.353738,1
22.5,1019.3,557,1800,1,0.0112407,0.00943028,0.0018104,0.00491456,0.237588,0.0168298,1.40299,1
22.5,1019.3,557,1800,2,0.109046,0.0628871,0.0461592,0.125415,0.943506,0.00206329,0.353292,1
25,1019.3,557,1800,1,0.0113708,0.00959835,0.00177242,0.00483365,0.237484,0.0167731,1.4036,1
25,1019.3,557,1800,2,0.109238,0.0637623,0.0454758,0.124286,0.944503,0.00206119,0.352919,1
27.5,1019.3,557,1800,1,0.0114937,0.0097562,0.00173751,0.00475882,0.237378,0.0167209,1.40423,1
27.5,1019.3,557,1800,2,0.109339,0.0645526,0.0447861,0.123062,0.945345,0.00205761,0.352605,1
30,1019.3,557,1800,1,0.0116101,0.00990478,0.00170534,0.00468944,0.237271,0.0166725,1.40487,1
30,1019.3,557,1800,2,0.109375,0.0652711,0.0441044,0.12179,0.946058,0.00205306,0.352339,1
32.5,1019.3,557,1800,1,0.0117201,0.0100445,0.00167554,0.00462478,0.23716,0.0166275,1.40552,1
32.5,1019.3,557,1800,2,0.10937,0.065928,0.0434421,0.120509,0.946663,0.00204792,0.352114,1
35,1019.3,557,1800,1,0.0118224,0.0101744,0.00164799,0.00456468,0.237046,0.0165864,1.4062,1
35,1019.3,557,1800,2,0.109341,0.0665322,0.0428086,0.119251,0.947177,0.00204255,0.351923,1
0,1019.3,557,0,1,0.0096869,0.00668967,0.00299722,0.00760822,0.234871,0.0162609,1.41922,2
0,1019.3,557,0,2,0.0947926,0.026935,0.0678576,0.165349,0.917804,0.00188094,0.363186,2
0.1,1019.3,557,0,1,0.00972359,0.00672356,0.00300003,0.00761491,0.235174,0.0163762,1.41739,2
0.1,1019.3,557,0,2,0.0973936,0.0302541,0.0671395,0.163641,0.916965,0.00192786,0.363518,2
0.5,1019.3,557,0,1,0.009735,0.00674712,0.00298788,0.00758993,0.235215,0.0164004,1.41714,2
0.5,1019.3,557,0,2,0.0984369,0.0313067,0.0671302,0.163998,0.917996,0.00194583,0.36311,2
1,1019.3,557,0,1,0.00974968,0.00677779,0.00297189,0.007557,0.23522,0.0164078,1.41711,2
1,1019.3,557,0,2,0.0993413,0.0321008,0.0672406,0.164751,0.919391,0.001961,0.362559,2
2,1019.3,557,0,1,0.00979152,0.00685345,0.00293807,0.00748592,0.235212,0.016402,1.41716,2
2,1019.3,557,0,2,0.100699,0.0332866,0.067412,0.166067,0.921981,0.00198309,0.36154,2
