BURNUP,TF,TM,BOR,GROUP,ABSORPTION,CAPTURE,FISSION,NU-FISSION,TRANSPORT,OUT-SCATTER,DIFF(1/3TR)
10,1019.3,557,1000,1,0.0106684,0.007979,0.00268936,0.00695687,0.236045,0.0163052,1.41216
10,1019.3,557,1000,2,0.116921,0.0505235,0.0663974,0.169197,0.934152,0.00223998,0.35683
11,1019.3,557,1000,1,0.0107322,0.00807523,0.00265698,0.00688591,0.236037,0.0162789,1.41221
11,1019.3,557,1000,2,0.117302,0.0511724,0.0661295,0.169056,0.935322,0.00224448,0.356383
12.5,1019.3,557,1000,1,0.0108237,0.00821391,0.00260975,0.00678225,0.236021,0.0162425,1.4123
12.5,1019.3,557,1000,2,0.117749,0.0520792,0.0656696,0.168649,0.936906,0.00224909,0.355781
15,1019.3,557,1000,1,0.0109628,0.00842843,0.00253439,0.00661646,0.235991,0.0161909,1.41248
15,1019.3,557,1000,2,0.11822,0.0534399,0.0647801,0.167553,0.939173,0.00225209,0.354922
17.5,1019.3,557,1000,1,0.0110915,0.0086291,0.00246237,0.00645736,0.235957,0.0161468,1.41268
17.5,1019.3,557,1000,2,0.118419,0.0546463,0.0637726,0.16604,0.941095,0.00225028,0.354197
20,1019.3,557,1000,1,0.0112097,0.00881644,0.00239321,0.0063038,0.23592,0.0161105,1.41291
20,1019.3,557,1000,2,0.118385,0.0557181,0.0626666,0.164171,0.942718,0.00224442,0.353587
22.5,1019.3,557,1000,1,0.0113189,0.00899145,0.00232744,0.00615703,0.23588,0.0160807,1.41315
22.5,1019.3,557,1000,2,0.118159,0.0566746,0.0614847,0.162014,0.944098,0.00223523,0.353071
25,1019.3,557,1000,1,0.0114218,0.00915702,0.00226479,0.00601658,0.235838,0.0160556,1.4134
25,1019.3,557,1000,2,0.117776,0.057531,0.0602455,0.159627,0.945274,0.00222334,0.352631
27.5,1019.3,557,1000,1,0.0115193,0.00931452,0.00220477,0.00588134,0.235793,0.0160346,1.41367
27.5,1019.3,557,1000,2,0.117265,0.0583,0.0589649,0.157058,0.946281,0.00220924,0.352256
30,1019.3,557,1000,1,0.0116126,0.00946536,0.00214727,0.00575112,0.235746,0.0160168,1.41395
30,1019.3,557,1000,2,0.11665,0.0589921,0.0576574,0.154351,0.947145,0.00219337,0.351935
32.5,1019.3,557,1000,1,0.011702,0.00960977,0.00209225,0.00562587,0.235697,0.0160019,1.41424
32.5,1019.3,557,1000,2,0.115952,0.0596162,0.0563359,0.151544,0.947886,0.00217613,0.35166
35,1019.3,557,1000,1,0.0117874,0.00974793,0.00203946,0.0055051,0.235646,0.0159899,1.41455
35,1019.3,557,1000,2,0.115192,0.0601796,0.0550119,0.148674,0.948521,0.00215787,0.351424
0,1019.3,557,1200,1,0.010065,0.00704788,0.00301711,0.00765454,0.236026,0.0164725,1.41227
0,1019.3,557,1200,2,0.105656,0.0388877,0.0667682,0.162694,0.914845,0.00205959,0.36436
0.1,1019.3,557,1200,1,0.0100993,0.00708027,0.00301908,0.00765935,0.236291,0.0165736,1.41069
0.1,1019.3,557,1200,2,0.108239,0.0421637,0.0660751,0.161051,0.914091,0.00210613,0.364661
0.5,1019.3,557,1200,1,0.010111,0.00710382,0.00300716,0.00763538,0.236318,0.0165918,1.41053
0.5,1019.3,557,1200,2,0.109398,0.0432582,0.0661401,0.16162,0.915229,0.00212604,0.364207
1,1019.3,557,1200,1,0.0101269,0.00713523,0.00299163,0.00760414,0.236311,0.0165937,1.41057
1,1019.3,557,1200,2,0.11046,0.0441197,0.0663404,0.162631,0.916749,0.00214383,0.363604
2,1019.3,557,1200,1,0.0101723,0.00721358,0.00295874,0.00753631,0.236284,0.0165778,1.41073
2,1019.3,557,1200,2,0.112102,0.0454231,0.0666785,0.164421,0.919549,0.00217065,0.362496
3,1019.3,557,1200,1,0.0102328,0.00730776,0.00292508,0.00746577,0.236265,0.0165514,1.41084
3,1019.3,557,1200,2,0.113495,0.0465897,0.0669058,0.165858,0.922046,0.00219299,0.361515
4,1019.3,557,1200,1,0.0103015,0.00741027,0.00289126,0.0073942,0.236252,0.0165198,1.41092
4,1019.3,557,1200,2,0.11469,0.0476561,0.0670341,0.166983,0.924279,0.00221176,0.360641
5,1019.3,557,1200,1,0.0103748,0.0075172,0.00285764,0.00732256,0.236242,0.0164854,1.41098
5,1019.3,557,1200,2,0.115719,0.0486383,0.0670805,0.167849,0.926291,0.00222758,0.359858
6,1019.3,557,1200,1,0.01045,0.0076255,0.00282449,0.00725162,0.236232,0.0164499,1.41104
6,1019.3,557,1200,2,0.116607,0.0495484,0.0670582,0.168496,0.928113,0.0022409,0.359152
7,1019.3,557,1200,1,0.010525,0.00773311,0.00279188,0.00718161,0.236223,0.0164145,1.4111
7,1019.3,557,1200,2,0.117373,0.050396,0.0669773,0.168954,0.929772,0.00225208,0.358511
8,1019.3,557,1200,1,0.010598,0.00783865,0.00275939,0.00711153,0.236213,0.0163807,1.41115
8,1019.3,557,1200,2,0.118034,0.0511885,0.0668457,0.169249,0.931288,0.00226142,0.357927
9,1019.3,557,1200,1,0.0106682,0.00794136,0.00272688,0.00704105,0.236204,0.0163491,1.41121
9,1019.3,557,1200,2,0.118602,0.051932,0.06667,0.169401,0.932678,0.00226914,0.357394
10,1019.3,557,1200,1,0.010735,0.00804075,0.00269429,0.00696999,0.236194,0.01632,1.41127
10,1019.3,557,1200,2,0.119087,0.0526317,0.0664557,0.169426,0.933958,0.00227541,0.356904
11,1019.3,557,1200,1,0.0107992,0.00813699,0.00266218,0.00689979,0.236183,0.0162929,1.41134
11,1019.3,557,1200,2,0.119499,0.0532918,0.0662073,0.169338,0.935138,0.00228042,0.356454
12.5,1019.3,557,1200,1,0.010891,0.00827569,0.00261536,0.0067973,0.236165,0.0162552,1.41144
12.5,1019.3,557,1200,2,0.11999,0.054214,0.0657757,0.169009,0.936735,0.00228576,0.355846
15,1019.3,557,1200,1,0.0110308,0.00849012,0.00254072,0.00663356,0.23613,0.0162017,1.41165
15,1019.3,557,1200,2,0.12053,0.0555985,0.0649319,0.168037,0.939021,0.00228991,0.35498
17.5,1019.3,557,1200,1,0.0111601,0.00869066,0.00246945,0.00647656,0.236092,0.0161558,1.41188
17.5,1019.3,557,1200,2,0.120798,0.0568285,0.0639698,0.166647,0.940959,0.00228926,0.354248
20,1019.3,557,1200,1,0.0112789,0.0088778,0.00240105,0.00632512,0.236051,0.0161177,1.41213
20,1019.3,557,1200,2,0.120832,0.057923,0.0629086,0.164899,0.942596,0.00228453,0.353633
22.5,1019.3,557,1200,1,0.0113885,0.00905249,0.00233599,0.00618032,0.236007,0.0160863,1.41239
22.5,1019.3,557,1200,2,0.120672,0.0589013,0.0617707,0.162861,0.943987,0.00227646,0.353112
25,1019.3,557,1200,1,0.011492,0.00921789,0.0022741,0.00604198,0.23596,0.0160595,1.41267
25,1019.3,557,1200,2,0.120354,0.0597791,0.0605752,0.160591,0.945173,0.00226566,0.352669
27.5,1019.3,557,1200,1,0.0115899,0.00937511,0.00221483,0.00590882,0.235912,0.0160368,1.41296
27.5,1019.3,557,1200,2,0.119907,0.0605691,0.0593379,0.158139,0.946188,0.00225265,0.352291
30,1019.3,557,1200,1,0.0116837,0.00952563,0.00215809,0.00578066,0.235861,0.0160174,1.41326
30,1019.3,557,1200,2,0.119355,0.0612819,0.0580731,0.155546,0.947059,0.00223787,0.351967
32.5,1019.3,557,1200,1,0.0117735,0.00966973,0.0021038,0.00565744,0.235808,0.0160009,1.41358
32.5,1019.3,557,1200,2,0.11872,0.0619264,0.0567936,0.152853,0.947806,0.0022217,0.351689
35,1019.3,557,1200,1,0.0118593,0.00980754,0.00205176,0.00553875,0.235752,0.0159871,1.41391
35,1019.3,557,1200,2,0.118021,0.0625102,0.0555109,0.150094,0.948447,0.0022045,0.351452
0,1019.3,557,1400,1,0.0101268,0.00710675,0.00302004,0.00766136,0.236202,0.0165015,1.41122
0,1019.3,557,1400,2,0.107435,0.0408409,0.0665941,0.16227,0.914429,0.00208861,0.364526
0.1,1019.3,557,1400,1,0.0101608,0.00713891,0.00302188,0.0076659,0.236462,0.0166004,1.40967
0.1,1019.3,557,1400,2,0.110015,0.0441102,0.0659049,0.160637,0.91369,0.00213509,0.364821
0.5,1019.3,557,1400,1,0.0101724,0.00716244,0.00301,0.00764211,0.236486,0.0166177,1.40952
0.5,1019.3,557,1400,2,0.111194,0.0452117,0.0659821,0.161241,0.914847,0.00215531,0.36436
1,1019.3,557,1400,1,0.0101885,0.00719395,0.00299456,0.00761115,0.236477,0.0166186,1.40958
1,1019.3,557,1400,2,0.112282,0.0460844,0.0661972,0.162294,0.916388,0.00217353,0.363747
2,1019.3,557,1400,1,0.0102345,0.00727267,0.00296182,0.00754386,0.236447,0.0166011,1.40976
2,1019.3,557,1400,2,0.11397,0.0474071,0.0665628,0.164162,0.919224,0.00220111,0.362625
3,1019.3,557,1400,1,0.0102956,0.00736731,0.00292833,0.0074739,0.236425,0.0165731,1.40989
3,1019.3,557,1400,2,0.115407,0.0485914,0.0668155,0.165671,0.92175,0.00222416,0.361631
4,1019.3,557,1400,1,0.010365,0.00747027,0.0028947,0.00740292,0.23641,0.01654,1.40998
4,1019.3,557,1400,2,0.116642,0.0496741,0.0669677,0.166864,0.924009,0.00224358,0.360747
5,1019.3,557,1400,1,0.0104389,0.00757759,0.00286128,0.00733191,0.236397,0.0165042,1.41006
5,1019.3,557,1400,2,0.117708,0.0506715,0.0670368,0.167793,0.926043,0.00226001,0.359955
6,1019.3,557,1400,1,0.0105146,0.0076862,0.00282835,0.00726166,0.236385,0.0164673,1.41013
6,1019.3,557,1400,2,0.118632,0.0515957,0.0670362,0.168501,0.927885,0.00227391,0.35924
7,1019.3,557,1400,1,0.01059,0.00779404,0.00279596,0.00719232,0.236373,0.0164308,1.4102
7,1019.3,557,1400,2,0.119433,0.0524566,0.0669763,0.169018,0.92956,0.00228566,0.358593
8,1019.3,557,1400,1,0.0106635,0.00789975,0.00276373,0.00712297,0.236361,0.0163959,1.41027
8,1019.3,557,1400,2,0.120127,0.0532616,0.0668651,0.16937,0.931091,0.00229554,0.358003
9,1019.3,557,1400,1,0.010734,0.00800256,0.00273145,0.00705317,0.236349,0.0163633,1.41034
9,1019.3,557,1400,2,0.120727,0.0540172,0.0667093,0.169576,0.932495,0.00230378,0.357464
10,1019.3,557,1400,1,0.0108011,0.00810202,0.00269912,0.00698286,0.236337,0.0163333,1.41041
10,1019.3,557,1400,2,0.121243,0.0547283,0.0665145,0.169655,0.933786,0.00231057,0.35697
11,1019.3,557,1400,1,0.0108656,0.00819833,0.00266728,0.00691345,0.236325,0.0163052,1.41049
11,1019.3,557,1400,2,0.121685,0.0553994,0.0662853,0.169619,0.934977,0.00231607,0.356515
12.5,1019.3,557,1400,1,0.0109579,0.008337,0.00262087,0.00681213,0.236304,0.0162663,1.41061
12.5,1019.3,557,1400,2,0.122219,0.0563369,0.0658817,0.169367,0.93659,0.00232211,0.355901
15,1019.3,557,1400,1,0.0110982,0.00855128,0.00254695,0.00665041,0.236264,0.0162109,1.41085
15,1019.3,557,1400,2,0.122828,0.0577448,0.0650832,0.168518,0.938894,0.00232741,0.355028
17.5,1019.3,557,1400,1,0.011228,0.00875161,0.00247641,0.00649547,0.236221,0.0161632,1.41111
17.5,1019.3,557,1400,2,0.123164,0.0589981,0.0641658,0.16725,0.940849,0.00232789,0.35429
20,1019.3,557,1400,1,0.0113473,0.00893855,0.00240876,0.0063461,0.236176,0.0161233,1.41138
20,1019.3,557,1400,2,0.123263,0.0601147,0.0631483,0.16562,0.9425,0.00232425,0.353669
22.5,1019.3,557,1400,1,0.0114574,0.00911305,0.0023444,0.00620328,0.236128,0.0160902,1.41166
22.5,1019.3,557,1400,2,0.123169,0.0611146,0.0620539,0.163699,0.943904,0.00231727,0.353143
25,1019.3,557,1400,1,0.0115613,0.00927808,0.00228326,0.006067,0.236078,0.0160618,1.41196
25,1019.3,557,1400,2,0.122915,0.0620133,0.0609012,0.161545,0.9451,0.00230755,0.352696
27.5,1019.3,557,1400,1,0.0116597,0.009435,0.00222474,0.00593589,0.236025,0.0160375,1.41228
27.5,1019.3,557,1400,2,0.12253,0.0628238,0.0597062,0.159206,0.946125,0.0022956,0.352314
30,1019.3,557,1400,1,0.0117539,0.00958519,0.00216873,0.00580976,0.23597,0.0160164,1.41261
30,1019.3,557,1400,2,0.12204,0.0635568,0.0584831,0.156726,0.947004,0.00228186,0.351987
32.5,1019.3,557,1400,1,0.0118441,0.00972894,0.00211517,0.00568853,0.235914,0.0159982,1.41295
32.5,1019.3,557,1400,2,0.121466,0.0642213,0.0572446,0.154143,0.947758,0.00226673,0.351707
35,1019.3,557,1400,1,0.0119303,0.00986639,0.00206386,0.00557185,0.235854,0.0159828,1.4133
35,1019.3,557,1400,2,0.120827,0.0648248,0.0560022,0.151492,0.948405,0.00225055,0.351467
0,1019.3,557,1600,1,0.0101883,0.0071654,0.00302286,0.00766796,0.236374,0.0165289,1.41019
0,1019.3,557,1600,2,0.109206,0.0427836,0.066422,0.16185,0.914035,0.00211743,0.364683
0.1,1019.3,557,1600,1,0.0102219,0.00719732,0.00302458,0.00767223,0.236629,0.0166258,1.40868
0.1,1019.3,557,1600,2,0.111783,0.0460463,0.0657367,0.160228,0.913311,0.00216383,0.364973
0.5,1019.3,557,1600,1,0.0102336,0.00722084,0.00301275,0.00764861,0.236651,0.0166421,1.40854
0.5,1019.3,557,1600,2,0.112981,0.0471548,0.0658261,0.160866,0.914485,0.00218436,0.364504
1,1019.3,557,1600,1,0.0102498,0.00725244,0.00299739,0.00761794,0.23664,0.0166421,1.40861
1,1019.3,557,1600,2,0.114095,0.0480386,0.0660559,0.161961,0.916048,0.00220301,0.363882
2,1019.3,557,1600,1,0.0102963,0.00733152,0.00296481,0.0075512,0.236606,0.0166228,1.40881
2,1019.3,557,1600,2,0.11583,0.0493807,0.0664488,0.163907,0.918919,0.00223135,0.362745
3,1019.3,557,1600,1,0.0103581,0.00742659,0.00293149,0.0074818,0.236581,0.0165932,1.40896
3,1019.3,557,1600,2,0.117309,0.0505826,0.0667269,0.165489,0.921476,0.00225509,0.361738
4,1019.3,557,1600,1,0.010428,0.00752997,0.00289805,0.00741142,0.236563,0.0165586,1.40907
4,1019.3,557,1600,2,0.118584,0.0516815,0.0669028,0.166748,0.923761,0.00227517,0.360844
5,1019.3,557,1600,1,0.0105025,0.00763765,0.00286483,0.00734104,0.236547,0.0165214,1.40916
5,1019.3,557,1600,2,0.119688,0.0526938,0.0669944,0.167741,0.925817,0.0022922,0.360042
6,1019.3,557,1600,1,0.0105787,0.00774655,0.00283213,0.00727148,0.236533,0.0164833,1.40925
6,1019.3,557,1600,2,0.120648,0.0536321,0.0670154,0.168509,0.927678,0.00230668,0.35932
7,1019.3,557,1600,1,0.0106546,0.0078546,0.00279996,0.00720281,0.236519,0.0164456,1.40933
7,1019.3,557,1600,2,0.121482,0.0545061,0.0669763,0.169084,0.92937,0.00231898,0.358666
8,1019.3,557,1600,1,0.0107284,0.00796045,0.00276797,0.0071342,0.236505,0.0164096,1.40941
8,1019.3,557,1600,2,0.122209,0.0553237,0.0668854,0.169492,0.930916,0.00232939,0.35807
9,1019.3,557,1600,1,0.0107993,0.00806334,0.00273593,0.00706507,0.236491,0.016376,1.4095
9,1019.3,557,1600,2,0.12284,0.0560911,0.0667493,0.169753,0.932334,0.00233814,0.357526
10,1019.3,557,1600,1,0.0108667,0.00816284,0.00270385,0.0069955,0.236477,0.0163451,1.40958
10,1019.3,557,1600,2,0.123387,0.0568136,0.0665738,0.169885,0.933637,0.00234543,0.357027
11,1019.3,557,1600,1,0.0109314,0.00825917,0.00267228,0.00692685,0.236462,0.0163161,1.40967
11,1019.3,557,1600,2,0.123859,0.0574956,0.0663636,0.169901,0.93484,0.00235142,0.356567
12.5,1019.3,557,1600,1,0.0110241,0.00839779,0.00262628,0.0068267,0.236438,0.0162759,1.40981
12.5,1019.3,557,1600,2,0.124436,0.0584482,0.0659876,0.169725,0.936467,0.00235817,0.355948
15,1019.3,557,1600,1,0.011165,0.00861195,0.00255308,0.00666702,0.236394,0.0162185,1.41007
15,1019.3,557,1600,2,0.125112,0.0598791,0.0652334,0.168997,0.938793,0.00236457,0.355066
17.5,1019.3,557,1600,1,0.0112953,0.00881205,0.00248329,0.00651417,0.236347,0.016169,1.41036
17.5,1019.3,557,1600,2,0.125516,0.0611554,0.0643604,0.167848,0.940764,0.00236616,0.354322
20,1019.3,557,1600,1,0.011415,0.00899869,0.00241633,0.00636673,0.236297,0.0161275,1.41065
20,1019.3,557,1600,2,0.12568,0.0622939,0.0633861,0.166335,0.942431,0.00236361,0.353695
22.5,1019.3,557,1600,1,0.0115256,0.00917291,0.00235269,0.0062259,0.236245,0.0160927,1.41096
22.5,1019.3,557,1600,2,0.125649,0.0633147,0.0623341,0.164529,0.943847,0.00235768,0.353164
25,1019.3,557,1600,1,0.0116299,0.00933764,0.00229229,0.00609166,0.236191,0.0160626,1.41129
25,1019.3,557,1600,2,0.125457,0.0642339,0.0612234,0.162488,0.945056,0.002349,0.352713
27.5,1019.3,557,1600,1,0.0117287,0.00949423,0.0022345,0.00596256,0.236134,0.0160366,1.41163
27.5,1019.3,557,1600,2,0.125134,0.0650645,0.0600698,0.160261,0.946091,0.00233808,0.352327
30,1019.3,557,1600,1,0.0118233,0.00964408,0.00217921,0.00583842,0.236076,0.0160139,1.41198
30,1019.3,557,1600,2,0.124705,0.0658172,0.0588875,0.15789,0.946978,0.00232536,0.351997
32.5,1019.3,557,1600,1,0.0119138,0.00978745,0.00212635,0.00571914,0.236015,0.0159941,1.41234
32.5,1019.3,557,1600,2,0.12419,0.0665012,0.0576891,0.155415,0.947741,0.00231123,0.351714
35,1019.3,557,1600,1,0.0120003,0.00992452,0.00207576,0.0056044,0.235951,0.015977,1.41272
35,1019.3,557,1600,2,0.12361,0.067124,0.0564859,0.15287,0.948396,0.00229604,0.351471
0,1019.3,557,1800,1,0.0102494,0.0072238,0.00302559,0.00767433,0.236542,0.0165547,1.40919
0,1019.3,557,1800,2,0.110968,0.044716,0.0662518,0.161436,0.913662,0.00214603,0.364832
0.1,1019.3,557,1800,1,0.0102827,0.0072555,0.0030272,0.00767834,0.236792,0.0166496,1.40771
0.1,1019.3,557,1800,2,0.113542,0.0479721,0.0655704,0.159823,0.912951,0.00219237,0.365116
0.5,1019.3,557,1800,1,0.0102944,0.00727901,0.00301541,0.00765491,0.236811,0.0166649,1.40759
0.5,1019.3,557,1800,2,0.11476,0.0490877,0.0656719,0.160496,0.914145,0.00221321,0.364639
1,1019.3,557,1800,1,0.0103108,0.0073107,0.00300013,0.00762453,0.236798,0.016664,1.40767
1,1019.3,557,1800,2,0.115899,0.0499826,0.0659166,0.161634,0.915729,0.00223226,0.364009
2,1019.3,557,1800,1,0.0103578,0.0073901,0.00296771,0.00755832,0.236761,0.016643,1.40789
2,1019.3,557,1800,2,0.117681,0.051344,0.0663365,0.163657,0.918636,0.00226137,0.362857
3,1019.3,557,1800,1,0.0104202,0.00748559,0.00293456,0.0074895,0.236734,0.0166118,1.40805
3,1019.3,557,1800,2,0.119203,0.0525634,0.0666398,0.165309,0.921223,0.0022858,0.361838
4,1019.3,557,1800,1,0.0104907,0.00758936,0.0029013,0.00741971,0.236712,0.0165758,1.40818
4,1019.3,557,1800,2,0.120518,0.0536784,0.0668393,0.166636,0.923534,0.00230651,0.360932
5,1019.3,557,1800,1,0.0105657,0.00769737,0.00286829,0.00734996,0.236694,0.0165372,1.40829
5,1019.3,557,1800,2,0.121659,0.0547056,0.0669533,0.167691,0.925612,0.00232415,0.360122
6,1019.3,557,1800,1,0.0106424,0.00780654,0.00283582,0.0072811,0.236677,0.0164977,1.40839
6,1019.3,557,1800,2,0.122654,0.0556578,0.0669958,0.168519,0.927493,0.0023392,0.359392
7,1019.3,557,1800,1,0.0107186,0.00791477,0.00280387,0.00721308,0.236661,0.0164589,1.40848
7,1019.3,557,1800,2,0.123522,0.0565449,0.0669773,0.169151,0.929202,0.00235204,0.358731
8,1019.3,557,1800,1,0.0107929,0.00802075,0.00277213,0.0071452,0.236645,0.0164218,1.40858
8,1019.3,557,1800,2,0.124281,0.0573748,0.0669064,0.169615,0.930764,0.00236297,0.358129
9,1019.3,557,1800,1,0.010864,0.0081237,0.00274031,0.00707674,0.236628,0.0163873,1.40868
9,1019.3,557,1800,2,0.124944,0.058154,0.0667899,0.16993,0.932195,0.00237223,0.357579
10,1019.3,557,1800,1,0.0109317,0.00822323,0.0027085,0.00700791,0.236612,0.0163554,1.40878
10,1019.3,557,1800,2,0.125521,0.0588877,0.0666336,0.170115,0.933511,0.00238002,0.357075
11,1019.3,557,1800,1,0.0109967,0.00831955,0.00267718,0.00694003,0.236595,0.0163255,1.40888
11,1019.3,557,1800,2,0.126023,0.0595805,0.066442,0.170183,0.934725,0.00238649,0.356611
12.5,1019.3,557,1800,1,0.0110897,0.00845811,0.00263159,0.00684104,0.236569,0.0162841,1.40903
12.5,1019.3,557,1800,2,0.126641,0.0605479,0.0660934,0.170082,0.936368,0.00239392,0.355986
15,1019.3,557,1800,1,0.0112312,0.00867208,0.00255909,0.00668334,0.23652,0.0162247,1.40932
15,1019.3,557,1800,2,0.127385,0.0620016,0.0653831,0.169473,0.938714,0.00240141,0.355096
17.5,1019.3,557,1800,1,0.011362,0.00887194,0.00249005,0.00653259,0.236468,0.0161734,1.40963
17.5,1019.3,557,1800,2,0.127854,0.0633004,0.0645534,0.168442,0.940705,0.00240408,0.354344
20,1019.3,557,1800,1,0.0114821,0.00905829,0.0024238,0.00638709,0.236414,0.0161302,1.40995
20,1019.3,557,1800,2,0.128082,0.0644604,0.0636217,0.167044,0.942387,0.00240258,0.353712
22.5,1019.3,557,1800,1,0.011593,0.00923219,0.00236085,0.00624819,0.236358,0.0160937,1.41029
22.5,1019.3,557,1800,2,0.128113,0.065502,0.0626115,0.165351,0.943818,0.00239769,0.353176
25,1019.3,557,1800,1,0.0116977,0.00939658,0.00230117,0.00611596,0.2363,0.0160619,1.41064
25,1019.3,557,1800,2,0.127983,0.0664413,0.061542,0.163421,0.945038,0.00239003,0.352719
27.5,1019.3,557,1800,1,0.0117969,0.00955282,0.0022441,0.00598884,0.236239,0.0160344,1.411
27.5,1019.3,557,1800,2,0.12772,0.0672915,0.0604288,0.161302,0.946084,0.00238011,0.352329
30,1019.3,557,1800,1,0.0118918,0.0097023,0.00218952,0.00586666,0.236177,0.01601,1.41137
30,1019.3,557,1800,2,0.12735,0.0680635,0.0592864,0.159039,0.946982,0.00236837,0.351995
32.5,1019.3,557,1800,1,0.0119826,0.00984528,0.00213735,0.00574926,0.236112,0.0159886,1.41176
32.5,1019.3,557,1800,2,0.126894,0.0687665,0.0581271,0.156669,0.947754,0.00235522,0.351709
35,1019.3,557,1800,1,0.0120694,0.00998196,0.00208744,0.0056364,0.236045,0.0159699,1.41216
35,1019.3,557,1800,2,0.12637,0.069408,0.0569621,0.154227,0.948417,0.00234098,0.351463
